Subject ID,feature value,Dataset
2198850,0.4477815,train
1945972,0.4710117,train
3836706,0.4310399,train
4703832,0.4502134,train
4673546,0.46178237,train
5074138,0.42899987,train
1522326,0.45389652,train
5058395,0.48022738,train
3638209,0.4766411,train
3998635,0.45225567,train
5277266,0.46481332,train
3359884,0.41977498,train
4375910,0.43128726,train
3734044,0.44843394,train
2910147,0.4597412,train
4518394,0.45877212,train
4463184,0.45607704,train
5047452,0.4589366,train
3154828,0.46798334,train
5539753,0.4065914,train
4315880,0.4375891,train
3959349,0.45659885,train
3380177,0.46746984,train
5405930,0.46896586,train
2416827,0.47425693,train
4823949,0.460519,train
5701110,0.4213657,train
4876981,0.43898287,train
3694255,0.3848467,train
1689317,0.46420082,train
1948152,0.45466232,train
5770308,0.4764339,train
5591094,0.4634336,train
4646100,0.46500358,train
3377584,0.43552345,train
4018983,0.46180198,train
1706955,0.4517242,train
5004274,0.4555731,train
5601372,0.457482,train
5168812,0.48347238,train
1535802,0.45396098,train
3834215,0.41562614,train
2651902,0.44986016,train
5200920,0.47468677,train
1380724,0.38972998,train
2084537,0.41946512,train
1085530,0.45272627,train
3234180,0.47398284,train
4643906,0.45678136,train
3733558,0.45891902,train
4072732,0.45787814,train
4163938,0.4665927,train
5061650,0.44978148,train
4011675,0.44978675,train
3925661,0.44994882,train
1631432,0.4554197,train
3578936,0.43602473,train
5022461,0.4027796,train
5512237,0.4594774,train
4929456,0.4474583,train
2127440,0.4659528,train
2530539,0.46254793,train
2215889,0.47266188,train
3826144,0.45888105,train
3389642,0.4841457,train
5016735,0.41974106,train
2998477,0.4545413,train
2772675,0.42762437,train
1822942,0.46493202,train
4412478,0.45901695,train
5125131,0.44219413,train
1724904,0.46338218,train
1051537,0.46660385,train
4638807,0.39863914,train
5238441,0.45861667,train
3454665,0.47587547,train
1125411,0.44295746,train
1751026,0.45512387,train
2893127,0.47697148,train
1620639,0.4726719,train
4963061,0.45412675,train
4925320,0.45904157,train
3556129,0.45211226,train
3630650,0.45274785,train
4441761,0.45148748,train
4925594,0.42999914,train
3982217,0.44706973,train
3445913,0.47277683,train
3631310,0.45211825,train
4183420,0.47378507,train
2213342,0.43513075,train
2183541,0.4594197,train
3878499,0.44461957,train
2237719,0.45634323,train
1248547,0.43595546,train
1686523,0.4720092,train
5595201,0.4625567,train
3235435,0.3702765,train
1391836,0.4626603,train
2638090,0.4454926,train
3579224,0.46807718,train
3934586,0.42538685,train
5012636,0.42645887,train
3836262,0.46191067,train
5263213,0.39407477,train
4281690,0.47072697,train
3138605,0.40321293,train
3524788,0.45848987,train
5869269,0.4638571,train
2227468,0.47534695,train
4271962,0.47760734,train
4231937,0.4758168,train
3336082,0.4017425,train
3561864,0.36937764,train
3361445,0.4771075,train
5419338,0.48627934,train
5454495,0.44703087,train
3281465,0.41906208,train
3658877,0.48627934,train
4421958,0.4515721,train
5844839,0.46434304,train
5527230,0.3971044,train
1065084,0.45606944,train
2608015,0.4566423,train
3556609,0.46368507,train
2511620,0.45751777,train
3921403,0.46732476,train
4129333,0.4596043,train
4684353,0.40739456,train
2750571,0.45173588,train
4220280,0.45405248,train
2574942,0.45726147,train
5369494,0.48177907,train
3061950,0.44058976,train
4187846,0.46634582,train
5555460,0.45142046,train
4982453,0.48627934,train
3587177,0.4265345,train
3145861,0.4203898,train
3266949,0.46876135,train
2912839,0.41597208,train
1697475,0.4769412,train
2245252,0.41177744,train
5852169,0.45252904,train
1677128,0.4614006,train
2649660,0.45908934,train
2104406,0.4526634,train
4319413,0.46629038,train
1121842,0.471104,train
5593039,0.46475795,train
3099784,0.46181723,train
2066030,0.46340552,train
1751366,0.46196645,train
3401276,0.47541764,train
5310811,0.4642239,train
2764720,0.42075804,train
5737601,0.41929868,train
1386764,0.45435038,train
5089304,0.4623218,train
1297531,0.46614927,train
2599451,0.4621043,train
5376826,0.45960578,train
2134071,0.44192225,train
4690483,0.47646618,train
4244754,0.46490622,train
4284374,0.46664616,train
1483310,0.46636683,train
3119639,0.40991673,train
5318419,0.44993535,train
5048067,0.47756782,train
2413087,0.46054086,train
5164765,0.4639379,train
1829711,0.45266977,train
5515731,0.45785615,train
3596525,0.4578177,train
3719915,0.4692391,train
1919756,0.44753596,train
4087805,0.366301,train
5843289,0.43553013,train
4900878,0.46139476,train
1067112,0.45427367,train
2175650,0.41252705,train
3452955,0.4725375,train
4648227,0.48094705,train
4744051,0.4137873,train
4766497,0.3762503,train
5238321,0.46466592,train
1578027,0.46603528,train
5571497,0.43934724,train
2645326,0.4721989,train
4212238,0.47050804,train
4818316,0.44572496,train
2191848,0.44518957,train
5243256,0.45377365,train
4084793,0.42637858,train
3788131,0.46434206,train
4624104,0.43557104,train
5301226,0.46820274,train
3428488,0.45519972,train
2386355,0.46274513,train
2541363,0.46253672,train
2570918,0.46241173,train
5367748,0.47476155,train
3728007,0.46047923,train
2889861,0.46006027,train
2301124,0.45654294,train
1362758,0.46018037,train
3253124,0.42648283,train
2063198,0.467868,train
3178536,0.41655204,train
3017648,0.4763117,train
2500094,0.45804888,train
5208945,0.45163098,train
2504170,0.4069876,train
4195877,0.47472247,train
5851985,0.4593393,train
5176225,0.46501642,train
1601835,0.3847961,train
2635863,0.46129367,train
3236762,0.4763241,train
5680889,0.46627006,train
4988603,0.4754849,train
4111857,0.46724334,train
1374469,0.47640854,train
5807464,0.4887937,train
3841047,0.4721655,train
5776815,0.4697657,train
5304919,0.46321198,train
3088767,0.4719625,train
5217412,0.44218907,train
2758132,0.4616572,train
5140398,0.38098451,train
5169626,0.4617844,train
4282960,0.46593246,train
4159411,0.46800417,train
1116836,0.37165436,train
1835231,0.41993564,train
1364790,0.4512709,train
5315733,0.47730687,train
3959789,0.4645444,train
4939552,0.42624575,train
2996087,0.48627934,train
5463850,0.44602665,train
5444867,0.45396188,train
4750736,0.45399824,train
2251718,0.47738078,train
3040186,0.4502572,train
2671823,0.4478707,train
5837640,0.45115843,train
3337168,0.45908841,train
5293909,0.4118381,train
4525344,0.47403628,train
2817206,0.3663936,train
3740143,0.45774183,train
3765128,0.40182728,train
4839783,0.35923335,train
2007466,0.46703038,train
1990892,0.46420142,train
4319963,0.43084818,train
2760736,0.433414,train
1936430,0.42871863,train
3516405,0.46644777,train
1624471,0.46803918,train
5178350,0.46394816,train
5837750,0.46094036,train
2845224,0.46760985,train
4297603,0.46684542,train
3920259,0.42759663,train
5297096,0.38359922,train
1678162,0.4544808,train
3593869,0.44848114,train
3635408,0.46807274,train
4981432,0.4711333,train
2035042,0.45759138,train
4342809,0.46580806,train
2795054,0.43210015,train
2705702,0.46586138,train
2688069,0.4618259,train
3348632,0.4684867,train
4252988,0.46520334,train
1700988,0.42917868,train
4794654,0.44257778,train
1382411,0.39954868,train
1606426,0.4638873,train
3142222,0.39665836,train
4620572,0.43075746,train
2725531,0.45626122,train
3218420,0.4647813,train
3453272,0.48627934,train
1703724,0.46144527,train
4949061,0.4781901,train
5551200,0.46222305,train
5277059,0.46863127,train
5339266,0.44820398,train
4309591,0.45986754,train
4986129,0.45276028,train
1213620,0.4562076,train
5461574,0.46733478,train
3064247,0.46345574,train
5113052,0.44066,train
1841390,0.47178409,train
1190904,0.46076342,train
3536958,0.46093464,train
1309535,0.41035762,train
4368329,0.4766516,train
3017529,0.4491872,train
4544984,0.46426484,train
5318572,0.45351505,train
3342130,0.47590438,train
1343250,0.4661054,train
4848054,0.46892935,train
4900916,0.47305164,train
5543470,0.4620252,train
3659415,0.46651444,train
2060654,0.4639583,train
2283290,0.45413262,train
3851497,0.42465633,train
1142203,0.3911844,train
2014296,0.48627934,train
4799387,0.46794894,train
1121973,0.40191317,train
5559312,0.45706752,train
3159620,0.47438806,train
1352691,0.46215492,train
5440383,0.46778765,train
2883044,0.46609685,train
1785966,0.4614075,train
4970587,0.4196109,train
1520654,0.4387217,train
5037010,0.4316182,train
5794375,0.4536313,train
2594288,0.46650225,train
5360881,0.4497868,train
3146242,0.46209708,train
1890512,0.45814607,train
4643415,0.47614047,train
5739496,0.45924145,train
4419104,0.46738812,train
2699593,0.47322693,train
2724316,0.46341196,train
5524998,0.4560065,train
2387373,0.48627934,train
1762620,0.45519882,train
3128073,0.462505,train
5809123,0.47689623,train
2257730,0.46773377,train
5718908,0.45734212,train
2781160,0.46256593,train
5454238,0.45230243,train
2585946,0.48627934,train
2775347,0.48627934,train
2410735,0.45373148,train
5401040,0.462574,train
5119506,0.4182774,train
3459076,0.4667522,train
3773991,0.4669127,train
5771660,0.44027457,train
5701158,0.43389124,train
5783551,0.45962435,train
2482471,0.47371015,train
1968614,0.37095815,train
5474696,0.44445997,train
2578023,0.47651008,train
1426693,0.45495605,train
2268418,0.4576675,train
3521246,0.3756003,train
5018858,0.4557758,train
1513014,0.46685824,train
3853002,0.45796958,train
4087614,0.418012,train
1788359,0.4667144,train
1121289,0.47473997,train
2846726,0.46055463,train
3862440,0.46998018,train
4107743,0.47718945,train
4411182,0.3670335,train
4228059,0.45723003,train
3652016,0.37549737,train
2463263,0.44149488,train
2068065,0.471664,train
4062018,0.4631537,train
3646555,0.45449728,train
4432388,0.46759886,train
5457237,0.4482188,train
4162811,0.4468406,train
3572827,0.43890116,train
5724335,0.46400827,train
5409536,0.4494826,train
4416870,0.4587675,train
2513747,0.47019115,train
1033432,0.48108134,train
4829297,0.47027487,train
4524014,0.45566902,train
1905934,0.4315152,train
1618969,0.45700833,train
5809447,0.4219241,train
4069908,0.47129148,train
2158799,0.45442778,train
2226380,0.46208245,train
5130469,0.46189448,train
4394231,0.46431497,train
4799673,0.4540171,train
5666953,0.46592337,train
2570337,0.3894712,train
3491695,0.4626059,train
3780197,0.4637731,train
5653864,0.45582104,train
4429053,0.45938691,train
4082439,0.46476692,train
1637023,0.43262145,train
3908548,0.46232525,train
2945990,0.46621332,train
5213210,0.4087979,train
5593773,0.4628783,train
2416721,0.4691901,train
4992044,0.42433438,train
4756335,0.4684085,train
4479110,0.46886292,train
5786924,0.47482833,train
2160002,0.46342364,train
1745191,0.46288785,train
3898630,0.46977124,train
5020904,0.47327748,train
2302013,0.46576062,train
1723212,0.4557818,train
2563786,0.45059213,train
4532174,0.46938843,train
4437805,0.44833714,train
4444082,0.46786776,train
2164557,0.46937314,train
3299102,0.4443809,train
3022314,0.47223392,train
3354357,0.45291838,train
3482822,0.46146303,train
2805287,0.4557262,train
1646478,0.47397575,train
1203266,0.45912704,train
1066152,0.4732404,train
5389670,0.4474445,train
3311831,0.44012448,train
2271238,0.45911166,train
2025838,0.4475493,train
5252952,0.45583388,train
5437878,0.4678721,train
4937983,0.459814,train
1799969,0.43013433,train
5833202,0.4734181,train
1822033,0.45331097,train
3313411,0.4528609,train
2774017,0.4573131,train
3154577,0.43927148,train
3753836,0.4782726,train
3873477,0.46897978,train
3105825,0.45727286,train
2591610,0.47055516,train
1647091,0.4555141,train
5499067,0.46799317,train
4581327,0.455072,train
4139420,0.46836618,train
5132691,0.46316952,train
3521492,0.40950826,train
4484530,0.46458718,train
4770181,0.45285323,train
2073840,0.42900893,train
3833607,0.44168943,train
5349953,0.41136697,train
4436121,0.44554904,train
2690888,0.45505664,train
1964952,0.4563632,train
3800682,0.47397035,train
4956974,0.4543485,train
3612066,0.4670538,train
5017757,0.48627934,train
3118395,0.39825445,train
5296035,0.40510634,train
1850925,0.47334448,train
2552384,0.46872467,train
5381895,0.47026402,train
1089597,0.45758334,train
1572510,0.47032022,train
1870370,0.46611598,train
5274305,0.46580216,train
3701072,0.47247687,train
4831742,0.43553564,train
2395409,0.46399513,train
2392474,0.46747932,train
3106781,0.463448,train
3405146,0.45277515,train
4426778,0.4536051,train
5201312,0.47226182,train
1468569,0.451995,train
1594148,0.46725467,train
2523941,0.46589333,train
1097919,0.4681491,train
3808072,0.46900123,train
3558386,0.48627934,train
5618486,0.46375805,train
3488120,0.4418281,train
4987766,0.40626428,train
1412969,0.4323526,train
2871707,0.45978644,train
1594922,0.46171704,train
4213851,0.48627934,train
1933266,0.44473037,train
3650143,0.46289966,train
2629249,0.46377715,train
5200611,0.46284956,train
5833021,0.38480362,train
4763468,0.4751077,train
1248267,0.4620885,train
1042138,0.45615783,train
5437512,0.47153148,train
5656635,0.4611384,train
5712728,0.46257168,train
4741787,0.47182995,train
5347464,0.4676594,train
3432562,0.4488044,train
3819239,0.43829235,train
4485675,0.47366184,train
1370267,0.46228403,train
4195605,0.46609607,train
1778386,0.4287403,train
5404470,0.46969327,train
3285696,0.46672997,train
4233537,0.45638338,train
4703362,0.46724465,train
4408704,0.47142777,train
3548297,0.45699963,train
2408381,0.4487677,train
4230676,0.4184293,train
2925418,0.4393912,train
4428584,0.43565178,train
2484318,0.47143692,train
5716404,0.4609507,train
2601308,0.45973572,train
3003339,0.4329795,train
1184264,0.4321821,train
4279035,0.46963218,train
4952426,0.45825535,train
1438321,0.4592215,train
5094057,0.43678945,train
2698013,0.43634564,train
3170024,0.46117783,train
4606282,0.46646687,train
1227992,0.46150842,train
3346724,0.438839,train
2324163,0.48627934,train
3642503,0.46460444,train
3731393,0.48627934,train
4916094,0.44188228,train
3018969,0.41115096,train
3734133,0.38599172,train
1963357,0.4666473,train
4498287,0.4543437,train
2317653,0.47488555,train
2748249,0.45447117,train
1715926,0.48627934,train
1176708,0.45526025,train
2154584,0.44851393,train
4813372,0.45686236,train
1683522,0.4462429,train
5463303,0.4583025,train
4002110,0.46350566,train
1594884,0.43836445,train
5184789,0.46278808,train
5306064,0.37399736,train
5397928,0.46768424,train
5828272,0.46493438,train
5774334,0.4663177,train
3022676,0.48627934,train
2475585,0.48627934,train
3478022,0.46915156,train
4400595,0.46074104,train
5421626,0.37887242,train
5259772,0.47621956,train
4993945,0.47027388,train
1519041,0.4583678,train
1310868,0.48627934,train
2727338,0.46887878,train
3468413,0.36331445,train
1727218,0.46658483,train
3719717,0.46329746,train
3926676,0.4706432,train
2282169,0.39882046,train
1794595,0.48627934,train
2558017,0.46267277,train
3985645,0.4621059,train
5655927,0.4702665,train
2427665,0.4659547,train
5760363,0.45653778,train
1960674,0.46978274,train
4333184,0.48627934,train
4237343,0.45791382,train
5363398,0.46755996,train
1927987,0.47695443,train
5577673,0.46673054,train
1437960,0.442553,train
1437204,0.47035223,train
2358790,0.48627934,train
5636051,0.4442946,train
2192762,0.46347913,train
3503741,0.4304646,train
5052341,0.46116638,train
5818172,0.46930608,train
2327607,0.45967445,train
1086447,0.43758637,train
3724151,0.46348414,train
5786896,0.46983907,train
4825071,0.4579086,train
2191297,0.45425853,train
3908806,0.42242762,train
2202984,0.43106726,train
5857153,0.4667525,train
2391905,0.46596912,train
1205406,0.4500418,train
2845396,0.46864372,train
2014714,0.46152744,train
2752295,0.46697608,train
3710656,0.45667037,train
1628234,0.4618073,train
5127216,0.38504538,train
4270951,0.45781,train
3923720,0.473856,train
4071202,0.44182524,train
4683338,0.34987333,train
3055413,0.46749264,train
1846087,0.41661927,train
3199761,0.46656832,train
3549154,0.3802261,train
3730253,0.4756712,train
3930664,0.46910092,train
5147097,0.410947,train
2537162,0.4535942,train
2164790,0.47164208,train
2871774,0.47745594,train
2680014,0.46708122,train
4495964,0.46743068,train
4588928,0.47178656,train
5534365,0.47946396,train
2378798,0.4715182,train
4207073,0.4759336,train
5639034,0.48627934,train
2451811,0.44077626,train
1472959,0.46889958,train
2928112,0.4686722,train
1759061,0.48627934,train
3097633,0.463089,train
2401462,0.48627934,train
4104281,0.4396873,train
5716421,0.46301517,train
5729046,0.4586224,train
2446924,0.41921088,train
2677487,0.46005243,train
5533301,0.4205238,train
1804170,0.45881853,train
3219047,0.40487152,train
4721119,0.46696082,train
2934953,0.46654972,train
5781143,0.4657012,train
2376981,0.45246235,train
5172787,0.39286593,train
1767320,0.45971677,train
4638278,0.4477573,train
5466232,0.3782987,train
4201944,0.46566573,train
5720582,0.47255808,train
1789298,0.45901543,train
3171224,0.46018657,train
4384161,0.45335296,train
4719074,0.46260563,train
2412221,0.45912638,train
1152343,0.4624425,train
4568745,0.41687647,train
2546366,0.4145843,train
5547789,0.44693843,train
2474439,0.43045238,train
1815813,0.46083596,train
3600797,0.45690674,train
4902868,0.47453055,train
2489567,0.45505372,train
1613725,0.47000688,train
5130602,0.41343555,train
5338402,0.45953038,train
2190052,0.44946378,train
2268767,0.4460419,train
4858950,0.45443997,train
4595426,0.46341997,train
4798299,0.463244,train
5262015,0.45695916,train
3348157,0.3811997,train
1513101,0.45660692,train
5273958,0.4485391,train
5744321,0.46490714,train
1487782,0.4744206,train
1823550,0.4178085,train
3304225,0.46566758,train
3599316,0.4565638,train
2317555,0.4790946,train
3000168,0.46133366,train
2590462,0.47258323,train
4969333,0.47313103,train
1864131,0.4555178,train
4768142,0.4561399,train
4981410,0.46968752,train
4649863,0.4699708,train
3830276,0.45295247,train
4153491,0.44656748,train
1487227,0.4666124,train
5182530,0.45137602,train
5259676,0.4674252,train
5713257,0.4641219,train
5757161,0.443626,train
2217178,0.46640453,train
4540279,0.46465296,train
5722873,0.46404213,train
4367472,0.47744992,train
3146290,0.4776072,train
2757742,0.4446508,train
4816201,0.4620327,train
3976159,0.44503394,train
3082953,0.45863768,train
2051470,0.41795072,train
3829485,0.45826718,train
4138886,0.45587966,train
1145783,0.48627934,train
1275279,0.4658203,train
5257680,0.47056097,train
5704772,0.46854725,train
3583977,0.45151705,train
4959549,0.4548854,train
3717102,0.46677682,train
2720944,0.46508822,train
4292029,0.43900278,train
4175679,0.43832353,train
5203488,0.41799596,train
4941430,0.4545241,train
2411760,0.47086102,train
2960778,0.455453,train
5572793,0.47702032,train
4832692,0.4709186,train
5363165,0.47219563,train
5430769,0.47044805,train
5239818,0.4464584,train
4568362,0.4697719,train
4788450,0.46946427,train
4440115,0.47621194,train
3844340,0.46067578,train
2762766,0.3954644,train
5243717,0.459972,train
5765000,0.47764692,train
4982494,0.4540144,train
4882924,0.44562536,train
5486934,0.45115858,train
1160231,0.37100202,train
1270966,0.48627934,train
2803057,0.45746332,train
1573431,0.48627934,train
3360204,0.4497232,train
5440499,0.48627934,train
5243562,0.4677758,train
4649302,0.46778575,train
2918251,0.45067593,train
1248891,0.4246536,train
4928724,0.37536666,train
5046902,0.44366598,train
5085218,0.44282427,train
1257561,0.46893686,train
2510021,0.45803502,train
2649170,0.39824995,train
2192033,0.45986846,train
2188348,0.46190408,train
5098202,0.4619302,train
2229320,0.47305408,train
1698844,0.4605251,train
2970259,0.46615633,train
1552091,0.48026815,train
4694373,0.44693512,train
1386641,0.4587459,train
3324907,0.45785373,train
3364858,0.46584135,train
2105486,0.45590624,train
3632527,0.46121508,train
3477997,0.45703205,train
3642737,0.46962982,train
2860795,0.43493325,train
1602716,0.47783986,train
3388257,0.4623012,train
3015037,0.45646414,train
2318246,0.47887215,train
1620428,0.4707207,train
4637764,0.48627934,train
1414952,0.40389368,train
4259144,0.46161026,train
1109214,0.43328813,train
4093913,0.45072216,train
3230504,0.4567904,train
5571993,0.47094908,train
4784869,0.46257553,train
4249620,0.4619284,train
4574491,0.45800605,train
4458310,0.3566918,train
2154810,0.46044543,train
4959799,0.46108875,train
4301762,0.422541,train
3111334,0.43460098,train
3878059,0.40164414,train
1789338,0.47225198,train
3996758,0.46023414,train
1496304,0.47096214,train
4789389,0.4589219,train
2590772,0.4134741,train
1606285,0.47795615,train
1378665,0.46924588,train
2040582,0.4684085,train
1773768,0.48627934,train
3816964,0.46052894,train
3090266,0.4611415,train
5373122,0.46088022,train
5817793,0.47170487,train
3510367,0.46278197,train
1146787,0.47389612,train
4073014,0.40429544,train
4200925,0.46460968,train
3821858,0.47180885,train
2565923,0.45973507,train
1321198,0.40152898,train
4754597,0.46503547,train
4066664,0.4735557,train
2254287,0.47185054,train
2438585,0.46948704,train
5287782,0.4336968,train
4466144,0.4762997,train
1492689,0.4027554,train
4389001,0.43575475,train
2526409,0.47551012,train
3180813,0.4695839,train
4099925,0.4495565,train
4417114,0.46844485,train
4633086,0.48627934,train
2421292,0.4674058,train
5016834,0.4763027,train
4927029,0.45614675,train
1978046,0.46193644,train
1019164,0.46249977,train
3138784,0.47408286,train
3244343,0.41033265,train
5539460,0.46752062,train
5126466,0.45991275,train
4986496,0.4558834,train
1154457,0.48627934,train
2774000,0.44956735,train
4768292,0.439514,train
4012298,0.4742485,train
1967962,0.44656625,train
3625141,0.4515981,train
4301068,0.48627934,train
2977859,0.4659862,train
2880915,0.47516105,train
5124611,0.4588584,train
4461089,0.44360253,train
2446292,0.37085155,train
1789591,0.4594502,train
5478134,0.47111267,train
2271966,0.4814162,train
2043263,0.45869392,train
4419819,0.4528307,train
3318385,0.4410303,train
3894220,0.465876,train
4354370,0.46737152,train
4934565,0.44872323,train
2810086,0.4571549,train
5449702,0.4556311,train
5755141,0.4757749,train
4812486,0.45980182,train
3067063,0.45605478,train
4507264,0.4396017,train
1676112,0.47152987,train
2598556,0.43381467,train
4906419,0.46498352,train
4228796,0.46549848,train
4504293,0.4581661,train
5489060,0.46258065,train
1585538,0.44770047,train
2586850,0.38783115,train
3566078,0.46508536,train
2366652,0.47009024,train
1347438,0.46711507,train
5490783,0.4668158,train
3536096,0.47208557,train
1438186,0.48627934,train
2404692,0.45785055,train
2828215,0.42767528,train
5398280,0.46674767,train
3190054,0.3718271,train
4689310,0.46294263,train
4188107,0.4678785,train
2110961,0.4642578,train
3245758,0.46762362,train
4113113,0.45063248,train
4336743,0.46275273,train
3461601,0.4591369,train
5265580,0.46836653,train
3041492,0.45993176,train
5584880,0.4906392,train
2256130,0.43715718,train
1624778,0.46103778,train
2591603,0.46971124,train
2058335,0.45660767,train
5694987,0.4639568,train
3942181,0.45885262,train
4227473,0.46346554,train
4733716,0.44872293,train
1250452,0.46564728,train
3595637,0.4568333,train
4651613,0.45764962,train
4394936,0.4650026,train
4864359,0.47484067,train
3161399,0.46000105,train
5098096,0.4556088,train
4211532,0.38075998,train
5479203,0.4701286,train
5158917,0.48627934,train
2642355,0.451445,train
5095839,0.45205736,train
3931270,0.46741202,train
2539074,0.4535822,train
5083256,0.44295508,train
5064441,0.45934424,train
2877462,0.4396535,train
5493527,0.4661675,train
3491098,0.46312565,train
3720659,0.4634134,train
3442765,0.4446772,train
5349055,0.47069594,train
2397756,0.44288018,train
2276039,0.46780443,train
4391937,0.46666345,train
3228720,0.4626594,train
5342727,0.46371418,train
4433798,0.36336324,train
2728722,0.4589542,train
2571995,0.4609014,train
5469360,0.46200123,train
1076719,0.46728855,train
3795754,0.47487316,train
1995880,0.45456734,train
5047737,0.45546785,train
3782638,0.4267674,train
1229848,0.4522647,train
3960450,0.46705,train
4019276,0.44721332,train
4069349,0.45337346,train
4645233,0.4585186,train
1322135,0.47199827,train
4090442,0.43596503,train
3714837,0.46114296,train
1531488,0.43737826,train
3820484,0.47888717,train
1936588,0.46223453,train
1923714,0.47279057,train
1470092,0.47186604,train
4584862,0.4594874,train
3195031,0.45314553,train
5015799,0.45209137,train
4175499,0.44190457,train
2513733,0.4688035,train
2193256,0.4565987,train
1072207,0.46546552,train
5423143,0.45948902,train
5110450,0.45838818,train
4492263,0.4552217,train
1359629,0.451106,train
3202498,0.45892224,train
3787677,0.45924821,train
5677087,0.4538106,train
2395900,0.46992394,train
1070324,0.45795718,train
5031541,0.47189146,train
1919763,0.46338743,train
3392051,0.46904233,train
3569155,0.46866035,train
1375766,0.457725,train
1763315,0.45036367,train
4504333,0.47408965,train
3181564,0.46054652,train
4606743,0.47582874,train
4242551,0.44189963,train
3505645,0.40795282,train
3646419,0.45782468,train
3695222,0.45766196,train
1581427,0.46335164,train
1104646,0.4452351,train
3677569,0.4530577,train
4724543,0.46971983,train
2112232,0.47151956,train
5149586,0.4677048,train
2595873,0.45374486,train
2932947,0.4779233,train
5008725,0.48627934,train
2985106,0.44287485,train
5700784,0.3718126,train
1946688,0.45439515,train
2794305,0.42682353,train
1199293,0.46186215,train
2486756,0.44018766,train
3116887,0.46864977,train
1070204,0.46171668,train
1365275,0.3807581,train
1703038,0.41743088,train
3186154,0.46372554,train
3198376,0.4744452,train
4116114,0.4651381,train
3051937,0.4453401,train
1428182,0.41515726,train
4041494,0.47466564,train
2351913,0.47091156,train
1727027,0.45142132,train
2112971,0.46825117,train
5877092,0.4376722,train
4758829,0.47098485,train
5177301,0.46618795,train
3762181,0.4629279,train
4577430,0.42688242,train
2326751,0.46123558,train
2516676,0.3863277,train
2045837,0.4478608,train
3507380,0.47581705,train
2048877,0.45773658,train
2455679,0.47144738,train
3031602,0.34721547,train
1243677,0.4648276,train
4291141,0.45587343,train
2435044,0.4716104,train
5802425,0.42437163,train
5329135,0.4691248,train
2803136,0.45937306,train
3025803,0.43373373,train
1266443,0.36326793,train
3776791,0.3919794,train
3530902,0.4599561,train
5614225,0.46303278,train
5861674,0.4418846,train
3119868,0.45761028,train
2560497,0.4723927,train
5158662,0.45397744,train
4585360,0.46266922,train
4737639,0.46482667,train
3860805,0.46460834,train
2188882,0.47027722,train
2088746,0.46760705,train
4481623,0.4524475,train
2081348,0.35955477,train
4347015,0.46327767,train
5613300,0.4250156,train
1827166,0.4067368,train
1519107,0.45073897,train
3503040,0.46454233,train
1863806,0.46887824,train
2364196,0.47684485,train
4947418,0.45825857,train
4148036,0.4759688,train
4758792,0.44655427,train
3265213,0.46634945,train
4573439,0.46785504,train
1357174,0.45626217,train
2335507,0.46628222,train
2207990,0.46194252,train
2245977,0.4739304,train
3126407,0.46762952,train
3570930,0.45964772,train
2349528,0.46835285,train
2952762,0.4616132,train
3816672,0.461234,train
3182901,0.44869176,train
4768649,0.46457824,train
1181619,0.42824903,train
1501528,0.4462172,train
1088776,0.48627934,train
2687974,0.4722123,train
1302533,0.4543427,train
2124227,0.46259585,train
3533648,0.4514313,train
2333669,0.4528927,train
5189262,0.46840683,train
3043081,0.47635546,train
4135802,0.48070958,train
1804331,0.46487278,train
4853378,0.47825962,train
4161802,0.45931658,train
1067858,0.41852996,train
2776540,0.42874804,train
3554529,0.465691,train
2241706,0.48627934,train
3672213,0.47531328,train
2169720,0.47207266,train
3154349,0.46557006,train
1689378,0.4492592,train
5193664,0.46551433,train
3787766,0.45444483,train
4898002,0.46977475,train
1068005,0.4052585,train
3823790,0.4449862,train
4606721,0.43276414,train
5286166,0.45854798,train
5628393,0.46215072,train
1108236,0.47010568,train
2812937,0.4513454,train
1944040,0.44852176,train
3689558,0.45837167,train
2743711,0.42717472,train
4526578,0.45322123,train
4041046,0.4477654,train
1252959,0.4300552,train
5684583,0.43827936,train
2940108,0.4647389,train
1432302,0.46402642,train
1608031,0.46380085,train
3179388,0.46684077,train
2045792,0.46980292,train
3697422,0.4692397,train
2545912,0.46184024,train
4946101,0.44396624,train
1342756,0.4624037,train
4118304,0.45669654,train
4370579,0.45213073,train
4997317,0.46801952,train
1375434,0.45729867,train
1689501,0.46362355,train
4815860,0.46124035,train
2684632,0.4656454,train
1241393,0.39804646,train
5141318,0.4542789,train
2340500,0.48627934,train
3735780,0.45017195,train
4473214,0.4693857,train
1059114,0.46657127,train
1304570,0.4687962,train
2761036,0.48627934,train
3101390,0.4472966,train
2199482,0.454841,train
2953281,0.39648136,train
5793185,0.4635468,train
2164678,0.45868155,train
2758126,0.46957117,train
1564638,0.469492,train
5623693,0.3562308,train
4473896,0.45893428,train
2767832,0.46002337,train
2145123,0.4569201,train
5062852,0.46553478,train
3956369,0.46187988,train
3569014,0.47673127,train
4261424,0.44034725,train
3465460,0.4690815,train
3506192,0.4622578,train
2196741,0.46920684,train
3881072,0.48627934,train
3168192,0.45811504,train
5430217,0.45869678,train
4196849,0.44236818,train
1219136,0.47942784,train
5660208,0.46234652,train
5266581,0.44268316,train
4689008,0.41488126,train
5352460,0.46641633,train
3158855,0.456634,train
5432812,0.4722386,train
1291949,0.47315755,train
